fecha;Operacion;Ticker;Precio_USA;Cantidad_USA;Inversion_USA;Broker;tipo;Posicion_Acum;Es_Cierre;ID_Trade;Precio_Unitario;PPP_Actual;Estado_Trade
2023-08-02;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-02;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-03;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-03;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-10;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-10;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-18;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-18;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-18;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-25;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-09-06;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-09-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-10-09;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-10-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-10-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-10-18;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-10-31;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-10-31;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-11-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-11-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-11-09;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-11-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-11-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-11-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-06;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-06;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-12-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-12-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-12-07;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-07;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-21;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-21;Compra;;;;;Veta;bonos;;0;;;;Abierto
2023-12-29;Venta;;;;;Veta;bonos;;0;;;;Abierto
2023-12-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-01-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-01-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-25;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-01-31;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-02-05;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-02-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-02-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-02-09;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-02-27;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-02-27;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-03-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-03-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-03-05;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-04-09;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-04-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-04-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-04-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-06-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-06-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-06-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-06-28;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-07-02;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-07-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-10;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-07-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-22;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-07-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-29;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-07-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-07-31;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-07-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-02;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-08-02;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-08-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-07;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-08-12;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-08-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-08-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-08-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-08-19;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-02;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-02;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-05;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-05;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-13;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-18;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-18;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-18;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-20;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-26;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-26;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-27;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-09-27;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-09-27;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-01;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-01;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-04;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-18;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-18;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-22;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-22;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-24;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-24;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-10-28;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-10-30;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-07;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-08;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-12;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-13;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-19;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-19;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-19;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-19;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-19;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-19;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-22;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-22;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-25;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-25;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-25;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-25;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-26;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-26;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-26;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-27;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-27;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-28;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-11-28;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-11-28;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-02;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-02;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-03;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-12-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-04;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-12-05;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-12-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-10;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-12-12;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-12-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-16;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2024-12-26;Venta;;;;;Veta;bonos;;0;;;;Abierto
2024-12-26;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-22;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-01-24;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-01-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-02-06;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-02-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-02-18;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-02-18;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-02-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-02-25;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-02-25;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-02-28;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-02-28;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-07;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-07;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-10;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-11;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-12;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-12;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-17;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-19;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-21;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-26;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-03-26;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-03-31;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-04-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-04-04;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-04-07;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-04-09;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-04-21;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-04-21;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-04-24;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-04-24;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-04-25;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-04-25;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-13;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-13;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-14;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-15;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-20;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-20;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-05-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-21;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-05-21;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-07-04;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-07-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-07-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-07-14;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-07-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-08-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-08-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-09-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-09-12;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-09-17;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-09-23;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-10-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-10-15;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-10-30;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-10-30;Venta;;;;;Veta;bonos;;0;;;;Abierto
2025-11-11;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-11-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-11-20;Compra;;;;;Veta;bonos;;0;;;;Abierto
2025-12-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
2026-01-06;Compra;;;;;Veta;bonos;;0;;;;Abierto
2026-01-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2026-01-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2026-01-08;Venta;;;;;Veta;bonos;;0;;;;Abierto
2026-01-16;Venta;;;;;Veta;bonos;;0;;;;Abierto
2026-01-21;Venta;;;;;Veta;bonos;;0;;;;Abierto
2026-01-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2026-01-29;Compra;;;;;Veta;bonos;;0;;;;Abierto
2026-02-27;Venta;;;;;Veta;bonos;;0;;;;Abierto
2026-03-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2026-03-03;Compra;;;;;Veta;bonos;;0;;;;Abierto
2026-03-05;Compra;;;;;Veta;bonos;;0;;;;Abierto
